OwnMobile Smart8
Micromax A24
KEMPLER STRAUSS Kempler_X_Pro
Lenovo A3580
Sourcing Creation WebPad7007
Haier MD210
Honda MY15ADA
Fly Power Plus 3
Arknikko SophPad_X11
Captiva Pad 10 3G Plus
Prestigio PMT4891_4G_EEA
HUAWEI Y360-U103
Blu C5L
Lenovo A358t
VSN V.35
Adart S4082 Duo
Motorola Devour
LAVA LN9810
Mobiwire Kosumi
Blu C5X
Sony F8131
Sony F8132
MyPhone my81 DTV
Xiaomi Mi Note 10
General Mobile GM 5
General Mobile GM 6
General Mobile GM 8
Kogan SmarterTV 2K
K-Lite, K-Lite F1+4G
Bitel B8416
Kyocera KYF40
LGE LM-V350
CZ Electronics Box Q
ZTE Blade A5 2020RU
Kruger&Matz MOVE9
Amgoo AM506
Amgoo AM508
Sharp SH-51A
Amgoo AM509
Samsung SM-M315F
iVOOMi V5
TCL T766A
Protab PTBPT5QCB7
ZTE Orange Monte Carlo
Lenovo K52t38
Huawei TRT-LX1
Huawei TRT-LX2
Huawei TRT-LX3
LGE LG-M400
Huawei FLA-LX1
Huawei FLA-LX2
Huawei FLA-LX3
TOSCIDO X102
Blackview S6
Blackview S8
ZTE Kis II Max Plus
Sony D6543
Medion E1041X
Olla Note3
HTC ONE V
Estar MID7399_BM
TCL T766H
TCL T766J
MengalTab ANZATECH
Mediacom M-SP8HXAH
TCL T766S
TCL T766U
Huawei COR-AL10
Blackview BV5800Pro_RU
HighScreen Power Rage
BLU LIFE XL
Samsung SM-M317F
Lenovo TAB S8-50LC
Dragontouch S10M
Mpgio LEGEND_EZ
Amgoo AM520
SCHNEIDER ATV R2
SCHNEIDER ATV R1
Lenovo K52t58
OneLernDB009
ColorsMobile P95_Pride_7s
Sansui TV AI PONT
Vernee Thor Plus
haierATVuguisudani
SoyMomo_Pro_EU_V2
TCT M812C
SoyMomo_Pro_EU_V1
Amgoo AM515
TCT ALCATEL ONETOUCH 6043D
Amgoo AM518
QMobile E8
Nautilus NFTM-LAR
Sony D6563
Logicom LEMENT_TAB901
HERO 4ALL
Samsung SM-J320W8
bq Aquaris E10
Xiaomi Mi-4c
SCHNEIDER 2K Android TV
Zen ADMIRE_INFINITY
Vava XP3
Samsung GT-P7320
LGE LM-K315IM
Hisense LED65K680X3DU
Kelyx AKS01_KL783
UNIQ-CELL K7pro
Huawei USCCADR3305
Packard Bell SILVERSTONE-T10
Lenovo A680_ROW
Huawei Comet
Blackview E7s
Motorola XT1789-05
QMobile E1
Hisense G2-3GP
Vsmart VINTV 2K
Huawei USCCADR3310
Sony D6503
Sony D6502
Sony Ericsson MK16a
ZTE ZW10
Samsung SM-G313HZ
BQru BQ-1020L
Samsung SM-G313HY
Axioo PICOpad_7H_R8
Samsung SM-G313HU
Blackview P2
Xplore Technologies XP8105
Samsung SM-G313HN
LGE LM-V405
Reeder P9C
KONKA 2K Android TV
Wiko WIM
AZBox AZDroid
LGE LM-K410
Blackshark DLT-H0
Samsung SM-J320YZ
Allfine M721
SSB PHONES MM5014G
Sony Ericsson MK16i
OKAPI X10
Sony Ericsson LT18a
Hurricane Blast
bq Aquaris X5 Plus
Ipro Kylin 5.5S
Huawei ATH-AL00
Digma Plane 8580 4G PS8199ML
Huawei COR-AL00
Sony Ericsson LT18i
MOVIC A5501
HTC ADR6410LRA
NAVA P68
QMobile A6
M4tel M4 SS4457-R
LGE LM-K400
QMobile S2 Plus
Comio X1
Sony SOG01
Sony SOG02
Samsung SM-J320ZN
TCT TCL C990+
Aiwa AW790
Gionee GN8003L
Ginzzu GT-1050
Vestel VP73_Myros
QMobile A1
QMobile A3
BLU ADVANCE 4.0 L2
Winnovo M8
CG Mobile Blaze G
Tesla_SP9.1
BlackBerry BBC100-1
CG Mobile Blaze N
INOI 5 Lite 2021
Zuum GRAVITY Z
Samsung SM-N770F
itel A32F
Lexibook MFC147FR
Samsung GT-I9060C
DEXP T155
Logic Mobility L55A
Malata UV350
Logic Mobility L55B
Zuum GRAVITY M
Samsung GT-I9060I
Samsung GT-I9060L
Samsung GT-I9060M
Mediacom M-SP1AGO3G
Prestigio PMT3197_W_D
Samsung GT-P7300
Hisense E2371CH
ZTE NX501_APT
Gionee GN8001L
LGE LG-M470
Technopc UP10S43LA
Neffos C7
BMobile AX1100
HTC ADR6410LVW
Motorola moto g power
Neffos C5
LGE LG-D852G
Samsung GT-P7310
Ginzzu GT-1045
Cherry Mobile Desire R8 Lite
Sony Ericsson LT15a
Estar MID7399_HP
HTC Desire 820s dual sim
Gionee GN8002S
Emtec Gem Box F500
Sony Ericsson LT15i
Vonino Volt_S_A7
Samsung SM-N900W8
AMobile PD470
GFive PRESIDENT_GOLD_9
HTCD200LVW
Ginzzu GT-1015
SAMSUNG-SM-T807A
Neffos A5
Tinmo K1
Samsung SM-T835N
TCT A621R
Geniatech Enjoy TV Quad-Core Box
Mobily MDB342X
Sharp LCD-xxEOS5A
TCT Smartphone Android by SFR STARADDICT II
Samsung SM-T835C
Archos 50b Helium 4G
GoClever QUANTUM_1010N
Blaupunkt SLplus02
INTEX i1
ZTE Blade AF5
Zebex Z-2252
Panasonic ELUGA_F
NII Nextel
Starlight I star two
TCT ALCATEL ONE TOUCH 6030X-orange
LGE LG-M430
LGE LGL423DL
Philips Xenium S566
Vertex Impress_Fortune
Samsung SM-T837A
Sharp SH-53A
Axioo PICOpad_7H_JE
Sico SmartPhone sico pro
Honeywell CX75 NC0
BlackBerry BBH100-1
Fly IQ4602
Fly IQ4601
Prestigio PMT4311_3G_RU
Samsung SM-T837T
Axioo PICOpad_7H_JL
HTC 10 Lifestyle
Samsung SM-T837P
Sharp LCD_xxSFFOC480A
Panasonic ELUGA_Y
Honeywell CX75 NCF
Lark Ultimate X4 10.1 3G IPS
ZTE-T T98
Samsung SM-N900R4
Archos 101 Xenon v2
Meizu 15 Plus
Blackshark DLT-A0
Maxcom MS453
Samsung SM-J810G
Maxcom MS459
Samsung SM-J810F
Maxcom MS457
Samsung SM-T837V
Samsung SM-J810M
Famous Fones Famous 5Plus
Samsung SM-J810Y
Positivo First
Samsung SM-A115W
Lenovo A380t
Samsung SM-A115U
ZTE N818S
Prestigio PMT3231_4G_D_RU
HUAWEI G610-U30
LGE LG-KH5200
Samsung SM-A115M
Google Chromebox Reference
LGE LG-VS700
Samsung SM-A115F
Samsung SM-A115A
Neffos N1
Estar MID7399_SD
ZTE Vip Droid
ZTE Blade A7s
HUAWEI G610-U20
TCL 5086D
Mobicell HERO
Virzo V511
INFONE XE
HTC X920e
HUAWEI G610-U15
TCT TCL D515
MTC ENTV 4K Android TV
SSB PHONES SSB5118R
TERRA_PAD_1006
LIAONING YIYATONG DS2310-70LP
Prestigio GV7790
TERRA_PAD_1005
HUAWEI G610-U00
Polaroid MID1048PHE
Tonino Lamborghini TL99G
Hotwav Cosmos U
ZTE KIS C341
TCT ALCATEL ONETOUCH Flash Plus
GFive PRESIDENT_GOLD_10
iDeaUSA CT10
Lenovo A3860
Hisense LED65XT810X3DU
Nobby A200
HighScreen Easy-Power
Trimble Navigation MobileMapper50_WiFi
Huawei H60-L21
Fiesta Duo S6
LT Electronics K600
Blackview BV9500
Samsung SM-G3139D
TCL T766H_RU
HUAWEI CAZ-TL10
Coolpad Y72-921
Motorola IS12M
TCL T766H_TR
Fujitsu FJJB091
Motorola XT1225
Polaroid PTAB751
ZENTALITY C-601
BRAVE BTXS1
Huawei SCL-TL00H
eSTREAM 4K Pyxis-MetroNet
Visual Land Prime10ES
Huawei H60-L11
Huawei H60-L12
Invens UNO
Hisense MEDION E4001
Digma CITI_8527_4G_CS8139ML
YUNTAB-Q88
Archos Qilive 45 - 4G
Cellon C8690
Wiko W_K400
CJHelloVision GX-CJ680CL
ZTE TO101
Blu Advance 5.0 HD
Lexibook MFC145FR1
TCT TCL ONE TOUCH 990
Foxconn Cherry-MUSN-T800
TellyTablet VM_MD_001
Monster M10
Lexibook MFC148FR
ZTE X501_USA_Cricket
HUAWEI CAZ-TL20
Polestar 2
KDDI C02AS
Samsung SM-T537R4
TCT Orange Rise 54_Alcatel_5033D
Lenovo A388t
C5 Mobile noa X plus
QTab V5
GREATASIA Pad_M30
Motorola XT1250
Motorola XT1254
BQru BQ-1025L
NASCO Power Plus
Blu D10
TCT 8091_RU
LGE LM-K420
HUAWEI P2-0000
Prestigio PSP7610DUO
Samsung SGH-I547C
Cello 2K Android TV
Coolpad W708
BQru BQ-1024L
Cyrus CS45XA
Oukitel K8000
LGE LM-Q310N
X-TIGI_V18 Pro
INOI_7i_Lite
Klipad KL456LD
Digma CITI 609 4G CS6063ML
Sharp 2T-C16AP
ZTE 402ZT
Huawei H60-L02
Huawei H60-L03
Estar MID7399_WW
Huawei H60-L01
Huawei H60-L04
AT&T V350U
Wiko SUNNY
Samsung SM-P905M
Logicom Logikids_3
Logicom Logikids_2
Samsung SM-P905V
Logicom Logikids_6
ACE France BUZZ 2
ACE France BUZZ 1
BQru BQ-1022L
Cellon C8660
Yota Devices YD201
ZTE N8010_APT
Karbonn Aura Sleek 4G
iSWAG STREAM7
Enspert CINK KING
Samsung SM-M307F
Hipstreet HS-7DTB35
Hipstreet HS-7DTB39
Micromax Q4311
Micromax Q4310
ZTE BLADEII
Micromax ATV R2
Micromax ATV R1
RAMTECHNOLOGY STAR
Amgoo AM530
BenQ A3c
Smadl Matri2
Amgoo AM535
Dinax DX_TA_7001
Prestigio PMT3009_Wi_C
Mobicell PURE PLUS
Smadl Matri8
Mint MM5114G
LGE LM-V450
Olivetti OP110
E-TACHI A5SLIM
Samsung SM-M3070
Envizen VMD9002
Mediacom 10edge
AllView P6_eMagic
Advance Pr5747
Reeder P13
Sony H3413
Reeder P12
LGE LG-D682TR
G-Tab Q2S
Reeder P10
Geanee FXC-5A
BenQ A3s
Gol Mobile Team73G
Gplus LTE960Plus
ASUS Pad TF300T
Sourcing Creation Smarttab_9701
Hipstreet HS-7DTB27
Sharp LCD_32SFINF380A
TCT 8091_TR
AG Mobile STYLE_PLUS
OVERTECH OX7A
Samsung GT-S7273T
LGE LG-D958
LGE LG-D959
LGE LG-D956
LGE LG-D955
Sony D6653
HUAWEI Y625-U32
Huawei 302HW
PREMIO S50
Nautilus NFTM-MED
Techpad 3G_16
DSIC DS6
Lenovo A1-32AB0
Intenso Tab734
LGE LG-D950
LGE LG-D951
Sony C2005
Sony C2004
LGE VS840PP
Mobistel Cynus_E8
Inhon L35
HUAWEI Y536A1
Inhon L36
Philips_X586
BenQ JM-250
HUAWEI Y560-U23
Prestigio PMT3758_3G
HUAWEI Y625-U43
HUAWEI Y625-U51
ZTE Blade L4 Pro
HTC 301e
G-Tab Q69
Blu Grand 5.5 HD II
HP Slate7 Extreme
Samsung SM-M305F
Mobicell Mobicel_R1
Prestigio PMT3771_3G
Laser GRAND
HUAWEI Y560-U12
Blu Grand M2
Mobicell Mobicel_R6
Amgoo AM402
Blu Grand M3
Samsung SHV-E110S
HUAWEI Y625-U13
Samsung GT-S7272C
LGE GT540GO
WEIMEI_NEON2
Samsung SM-M305M
Google Project Tango Tablet Development Kit
Samsung SCL24
Sony D6683
Samsung SCL22
HUAWEI Y560-U03
Samsung SCL23
HUAWEI Y560-U02
Samsung SCL21
HUAWEI Y625-U21
Wiko View2 Go
ZTE N8303
Mint Emerald_M55CRD
Umidigi S5 Pro
LGE LGM-G600L
Gigabyte Aero1021/P1021HCBA4C1VXX
LGE LGM-G600K
TCT ALCATEL ONETOUCH 6032A
Neffos Y7
LGE LM-K510
Neffos Y6
CloudFone Thrill Boost 2
Neffos Y5
ZTE Z986DL
LGE LG-K420PR
Mecer TF10EA2
UNIQ-CELL D7
CloudFone Thrill Boost 3
HTC Magic
Medion E1050X
LGE LM-V500
itel A16 Plus
LGE LG-H788n
Noblex N601
Sony D6616
Lenovo A5500-H
LGE LM-K500
Lenovo A5500-F
bq Aquaris VS Plus
ANS H450R
Samsung GT-S7270L
Haier HS-7DTB29-8GB
LGE LGM-G600S
Quanta TRUE BEYOND 4G
Beeline A239
soda FIRE
Fossil Runway
DiMora Mobile Adrenalin Pro
Future Mobile Technology 176HS1050232
Cherry Mobile ZP785
TCT ALCATEL ONETOUCH 6032X
Vulcan VS4011
Avvio Mint_M353
HighScreen Power Ice Max
Dragontouch V10
Huawei G621-TL00
KONDE KIDS_FIVE
Klipad KL3669E_EEA
HTC6600LVW
Sony D6633
CIRKUIT PLANET SL-TAB10232
Hisense E77MINI
Samsung SM-N9008V
LGE LM-K525
Neffos X1
F2 Mobile LT16
F2 Mobile LT18
OPPO R11s Plus
BQru BQ-4585
Hisense HS-U800E-1
LGE LG-H900PR
Prestigio PSP7551DUO
Konrow EASY5
LGE LM-K520
Sony D6643
Medion E1051X
Sony D6646
Hisense Bouygues Telecom Bs 403
Cherry Mobile Cherry_Mobile_Touch_HD
LGE LG-H525n
Quatro 10
Beeline A221
Inhon L55
Inhon L50
Kenxinda Y10
Tesla_SP6_4_Lite
Samsung SHV-E370K
Cellon Alpha Ice
Samsung SHV-E370D
Foxconn WellcoM-A800
Lenovo S658t
Lexibook MFC146ES
Myros E70 Ultra
Lava X38 2GB
SK Telesys Fly
Lexibook MFC146EN
Proline H7835M
Archos A50TI
itel W6002E
Kenxinda Y30
iBall Gorgeo_4GL
iBall iT-KSA0066
Ikon IK-787
Disney Princess_G9
Lenovo k52t38
Lenovo YT3-X90L
Tesco Hudl 2
ZAMOLXE ZXT-10HL323S
ZTE BASE lutea
Lenovo YT3-X90F
Plaisio Aqua_II
Kenxinda Y20
Logicom L-ITE 502 PLUS
Samsung GT-I9070P
Lenovo YT3-X90Y
Lenovo YT3-X90Z
Lenovo YT3-X90X
Sony D6603
Lexibook MFC146FR
ZTE C310
ZTE MEDION LIFE P4310
Google Pixel 2 XL
YU5510
AOC A732G
ZTE CELL C EMPIRE E8
Digma Optima Prime 5 3G TS7198PG
Insignia NS-P11A8100
Orange Rise 54 EEA
LGE LG-M322
LGE LG-M320
LGE LG-M327
Huawei NEM-AL10
Nous NS5002
HP Pro Slate 8
Kyocera KC-S701
Nous NS5005
Kyocera KC-S702
Myphone myNX1
Nous NS5008
HTC X06HT
Karbonn Indian9
itel A16 Plus RU
Gen2Wave RP70A
iVOOMi i2
iVOOMi i1
carrozzeria SDA-700TAB
Camfone Honey Y1
BLAUPUNKT 2K Android TV
Samsung SM-N9000Q
Lenovo K520
PREMIO S75
Ceibal A102
Blacksonic BS9
Jivi Xtreme_3
7Eleven IN265
Jivi Xtreme_7
Blacksonic BS7
itel W6004P
Logic Mobility LOGIC X57A
Myphone Pocket_2
Blu Grand XL
ZTE BASE Tab
Samsung SM-C500X
Samsung SM-C5018
Black Bear B6 Master
MyPhone my93 DTV
Samsung SM-C5010
Blu Studio C HD
Hyundai G25523K
BMXC ST-920
Wiko W_K300
K-Lite, K-LITE_NEXT_M1
Hisense Infinity H50 ZOOM
Huawei FRD-DL00
Samsung SM-A102W
Samsung SM-A102U
Hipstreet CP-VL5A
Cablecolor GIU3A00
Samsung SM-A102N
Hyundai G25524K
Zeki TBDG1073
i-Mobile HP-01A
TCT ALCATEL ONE TOUCH P321
Stylo S40_LIFE
Redmi pine
TCT ONE TOUCH 4011X
ZTE Vodafone Smart Chat
HTC One dual sim
DEXP GL255
Vankyo S9_EEA
Skyworth SA 2K TV
Kodak SMARTWAY_F1
Zebra ET5X
Auchan ST19071
Vodafone Maxis VFD700
Hipstreet HS-10DTB12
LGE LG Watch Style
Huawei PIC-LX9
Zebra ET51
Panasonic P85 NXT
GOODTEL G6
Kruger&Matz EAGLE_1068
Zebra ET56
Myphone Hammer_Active2_LTE
OTOT V350
Iris IS2S
Tecno Phantom6-Plus
iBall iT-KSA0003
ZENTALITY C-705
QMobile L20
SFR-G8800
Lenovo A3910t30
Zoji Z11
Fujitsu T-02D
Sansui Play
Technicolor Wind
Mosambee SPPF_4110
Huawei ORINOQUIA C8688V
BYD T10
MobileTeleSystem SMART Surf2 4G
Inverse Net LT101
GINI_Tab_V8
LP_T70
TelefunkenTV
BenQ F55J
BLOW PlatinumTAB10_4G_V3
Oppo X909
BLOW PlatinumTAB10_4G_V2
BLOW PlatinumTAB10_4G_V1
TCT S4035_4G
Huawei DUK-AL20
YU5530
LNMBBS L18-EEA
Samsung GT-I9063T
Blu E20
Lenovo S668t
Hisense SKi630t
LT Electronics K700
Dialog SEI103DL
Zoji Z33
GSmart Sierra S1
Galexia GL9002
mobiistar LAI YUNA 1
HUAWEI C8655
Maximus P7 Plus
MNC NOW CYBORG001
NASCO SNAP_PRO
Elephone U
ZENTALITY C-700
LGE enV Pro
iBall iT-KSA0012
Explay Joy_TV
LGE LG-M257
LGE LG-M255
Sharp A001SH
Verizon Wireless QTASUN2
Verizon Wireless QTASUN1
Ark Impulse_P2
MyPhone Hammer Active
Ematic PBSKD12
How 1001-G
K-LEADTONE K2
Samsung SM-G313MY
Samsung SM-G313MU
vivo X5Max S
ecom Smart-Ex 02 RUS
Lava V23GB
Lanix Ilium Pad RX8v3
Samsung SM-G313ML
Wiko WAX
Sony SGPT13
Sony SGPT12
ECS TF10EA2
HTC_D728x
Lenovo A378t
Acer AT390
Digma VOX G450 3G VS4001PG
Alba7Q
Kenbo K6
Wileyfox Swift 2 Plus
Huawei CAM-TL00
Kenbo K7
USP-201901
Kenbo K9
Realtime RS405
British Telecom BT Home SmartPhone S II
Infinix HOT 3 LTE
TCT Los Angeles
Vizio VTAB1008
LAVA_A44
Meizu PRO 7 Plus
AOC A941
HUAWEI U8666E-51
Wave 8 WV8TV
NEC LT-NA7F
VP73_Telefunken
VisionTouchLife
SENSEIT_A109
Sky Devices Platinum A57
Samsung SM-A107M
MTN Group MTN-L860
Avaya Vantage
Samsung SM-A107F
TCT ONE TOUCH 4015A
TCT ONE TOUCH 4015D
USA111 V4
Amgoo AM410
Hisense W2400
Amgoo AM412
Amgoo AM415
Archos 64 Xenon
TCT TCL D662
TCT ONE TOUCH 4015N
TCT TCL D668
AWOW MID-789A100-EEA
Hitachi 2K Android TV
Kiano ELEGANCE 6
TCT ONE TOUCH 4016A
ZTE Blade Q Mini
Samsung EK-GC200
TCT ONE TOUCH 4015X
Samsung SM-A105N
Asus ETBW11AA
Samsung SM-A105M
Samsung SM-A105G
Samsung SM-A105F
ZTE NX503A_Z4
meizu note9
meizu note8
USA111 X9
USA111 X7
Starlight My_Star_X
Trevi KID_TAB_7_S02
Bravis A511 Harmony
Samsung SM-C5000
Gateway GWAT8_1
iMuz muPAD_K10
Blackview BV4000Pro-RU
CloudFone Next Infinity Plus
Umax 10A_3G
itel A15R
Archos Bush 8" LTE Android
HP Slate 7 VoiceTab Ultra
True SMART 4G Octa 5.5
LGE LG-T280
Motorola XT1095
Walton Primo G8i
Motorola XT1096
Lanix X240
Motorola XT1097
Sony H8166
Motorola XT1098
Symphony i100
BRAVIS X500
Walton Primo R4 Plus
Zuum COVET PRO
Motorola XT1092
Motorola XT1093
HUAWEI CRR-CL20
Motorola XT1094
TCT MTC 1078
itel A16S
Huawei MLA-L13
QUBO MINERVA_32GB
Huawei MLA-L12
Touchmate TM-MID1080
Huawei MLA-L11
GoClever TQ700
Artel T10
Polaroid PRO5548PR010
Lark Impress_Noda
Enspert A930
HUAWEI MLA-TL00
Huawei DUB-TL00a
Polaroid MID4X07
Samsung SM-N9760
Samsung SM-N975U
Samsung SM-N975F
Camfone Hero 11
Camfone Hero 12
ITOS IT_51
Coby MID8072
HUAVI KHATAR H-10 mini
Venturer VCT9B06Q22
ImageMobile B001
Symphony i120
AllView P5_Pro_TM
Samsung SM-N975C
HUAWEI CRR-CL00
LGE LG-M470F
BQru_5590
Samsung SM-N9750
Multilaser M10A-Lite
ZTE Amazing A6
ZTE Amazing A7
ZTE Amazing A1
KD Interactive KurioPhone
LGE LG-LS720
ZTE Amazing A3
ZTE Amazing A4
Polaroid MID4X10
Vgo Tel VentureV10
ZTE G720T
Nomi_i5511
Karbonn K9 Smart 4G
Hisense EG98
LGE LGS02
zyrex ZT8332_1
TCT MTC 1065
ZTE G720C
zyrex ZT8332_2
LGE LGS01
LGE LG-LS777
Samsung SM-N9700
Stylos Tab2
QMobile W70
Stylos Tab8
RCA 4K Smart TV
BLU Studio G HD
Huawei CAM-U22
Panasonic Qualcomm elite
HP Slate 6 Voice Tab
Mara Phones Mara X dual
Digicom DTOK
MinttPoro
HUAWEI C8825D
Dragontouch Y80
Selfix X7
Samsung SM-A705MN
Huawei Etisalat
Sony H8116
HUAWEI C8826D
Zuum STELLAR Z
Bouygues Telecom Bs 451
Huawei MLA-L03
Redmi curtana
Huawei MLA-L02
Huawei MLA-L01
Haier CT1030
Samsung SM-N971N
Prestigio PSP3507DUO
Ollee T08HM3MSA9
AOC A110_E
HTC One M9PLUS_Prime Camera Edition
Haier LE40U5000A
GARAD_fire
AllView E2_Jump
Chuwi Surpad
Samsung SCH-R830C
Naxa NID-9009
Qtouch CMC_AL10
Samsung SM-N970W
Myphone myT6S
Samsung SM-N970U
bq Aquaris M10 4G
Vestel V Tab 7010
AllView Viva_H802_LTE_TM
DEXP P410
Hisense L675 PRO
Hitachi ATV R1
Hitachi ATV R2
QMobile W80
Walton Primo HM4i
Motorola XT1965-6
Sanyo CEM1
Samsung SM-N970F
Lanix X230
NASCO CANDY2
Hisense VH777
Asus ZC600KL
Sceptre TATUNG 4K AI Smart TV
Sony SOV43
Essential Products PH-1
Sony M51w
HTC U12 life
EACRUGGED Wolf10R
MTN Group MTN-S735
Ophone Sigma_4_0
Coolpad 1825-I01
MTN Group MTN-S730
Micromax P70221
Haier HS_9DTB37
TCT 8094T_RU
Vivo V2025A
Gionee M6SLPlus
Sony SOV32
TECNO SA6S
Sony SOV33
Sony SOV34
ZTE BGH Joy Smart AXS II
Sony SOV35
Vivo V1924A
Sony SOV36
Sony SOV37
Arknikko MemoPad_T3
Sony SOV38
Remdun RD52
Sony SOV39
Polaroid midcb232pr
Samsung SM-T387AA
Sony SOV40
Bravis N1-570 Space
Sony SOV41
Sony SOV42
iHunt S100ApeX
Vivo V1923A
Opticon H-27
QMobile Q Infinity B
Remdun RD86
QMobile Q Infinity C
QMobile Q Infinity D
QMobile Q Infinity E
Touchmate TM-MID1010
Archos QiLive 97
TCT 8094T_TR
Sony 901SO
Sony SOV31
Vivo V1922A
Samsung SCH-W9913
LGE LML713DL
Reeder A8i-Q2
Meizu PRO 7
Samsung GT-P7300B
Ctroniq_Snook_W10
BLOW LaserTAB10
Starlight Milan
Vivo V2020A
Samsung SM-T810X
Cubot KING_KONG_3
Samsung SM-A705FN
ZTE Blade A7 2019-T
Intex Aqua View
Wiko W_P200CM
Sanyo CER3
Sanyo CER2
Vivax FUN_S20
ENDO Lighting FX-438N
IKALL N4
Hisense LED40K681X3DU
Sony E2104
Safaricom NEON_RAY_PRO
iYOU_M1
Vivo V1928A
IView 920TPC
Unihertz Atom_L
Advan digital 7301
Denver Electronics TIQ-102
IKALL N5
itel W5003
itel W5002
Samsung SPH-M580BST
Denver Electronics TIQ-104
MGS 2K Android TV
Archos Sense 50X
ZTE Q519T
ZTE TQ150
itel W5008
Sony E2105
itel W5005
itel W5004
Pastigio SMY-17-M07R6
Sony E2115
Mobicell 4U
Denso Wave BHT-M60-QW-A10
Lenovo AQUOS 60LX765A
MobiiStar Zumbo_S_2017_Lite
Samsung SM-A215U1
Motorola RAZR HD
TECNO SA7S
Cobia 4K Android TV
itel A44 Power
HUAWEI MLA-TL10
LGE LG-AS780
Singtech Infinity_I1
Sony E2124
Vivo V2023A
Explay Shine
Ipro Amber8
itel A14S
TCT VFD 700
Starlight My_star_19
Touchmate TM-MID1065
SENCOR_7Q105
Hisense HITV101C
iRiver DDA800R
Samsung SM-A705GM
HUAWEI Y210-2010
Mobiwire Halona
Ipro Amber6
Majestic JACK
RCA RCT6603W47DK
TM Cell X50A
Vivo V2024A
Samsung SM-T815C
Prestigio PSP5455DUO
Prestigio PSP7510DUO
Beeline Fast +
Samsung SM-A310F
LGE LM-Q710.FG
Samsung SM-A310M
Hisense HITV102C
Mobiistar_Zumbo_J2
Connex SEN_1055_ARM
Samsung SM-A310X
ZTE Light
Samsung SM-A310Y
Digma Linx X1 PRO 3G LS4051MG
Pantech IM-A830S
G-Tab F10
Oukitel C8 4G
Pantech IM-A830L
MLS Innovation iQL626
Doogee N30E
LGE LGL17AG
Pantech IM-A830K
Samsung SCH-i909
Samsung SM-T815Y
TCL movo_la
MLS Innovation iQW626
ZTE Amazing P6
Prestigio PMT3317_3G
D-Tech DT10-TAB4G
Samsung SCH-i919
Mobicell R4
Mobicell R3
Huawei T9510E
Polaroid PRO6048PR001
Clementoni Clempad_8
Walton Primo GH5
Dragontouch T10M_EEA
Clementoni Clempad_6
Mobicell R8
Mobicell R7
Avaya K175
Walton Primo GH9
Samsung SM-T817V
Walton Primo GH7
Samsung SM-T817T
Walton Primo GH8
NAVITEL_T757LTE
Samsung SM-T817P
Widevu UHD Android TV
Anydata NS-13T001
Coolpad cp3648AT
ZTE Amazing_X3s
OnePlus ONE A2003
Four Mobile S62_Eco_3
Geshem GS81TE
Prestigio PMT3787_3G
Samsung SCH-i929
FLY_IQ4400_AF
Lenovo A805e
Samsung SM-C7108
Zuum COVET Z
Samsung SM-C7100
Samsung SM-T817W
Micromax Q4101
Samsung SM-T818V
Samsung SM-T818W
Samsung SM-T818T
TCT 6056D_RU
Hisense HITV105C
Hisense LED46K330X3D
ZTE NX601J
LGE LG-AS730
Cellon SM55
NEC PC-TE307N1W
itel W7002P
LGE LM-Q850
Kobo arc 7
Samsung SM-T819C
Samsung SM-C710X
Digicel DL3PlusPro
ZTE G718C
Sansui_Switch
Vivo V1921A
AllView X5_Soul_Mini
INOI_5i_Lite
Coolpad 8710
Coolpad 8712
Samsung SM-C710F
KONKA SP10
Coolpad 8718
HTC PG41200
Huawei U9200
Wiko W-K510-TH
Samsung SM-A315F
Samsung SM-A315G
Walton Primo GM2
Walton Primo GM3
LGE LG-P815L
Huawei COL-AL10
Samsung SM-A315N
ZTE G719C
DTV P3
Samsung SM-T819Y
Huawei 503HW
TCT 6056D_TR
Avaya K165
Xiaomi MI 8
Xiaomi MI 9
ZTE V6700
Huawei Prism II
Prestigio PSP7546DUO
Coolpad 8705
Elink L863-10
Westgate T801
Xiaomi MI 2
Xiaomi MI 3
ANS L50
KONKA SP20
ANS L51
Xiaomi MI 5
Xiaomi MI 6
Hotwav Magic 9
Hotwav Magic 8
POPTEL P9000_MAX
Plaisio Aqua
Dragontouch KidzPad_Y88X_8
Hotwav Magic 5
SSB PHONES SSB504
Hotwav Magic 6
Huawei COL-AL00
ZTE Blade L2 Plus
Mobicell RUSH
Arknikko Sophpad_X21
MobileTeleSystem SMART_Turbo_4G
Coolpad 8735
Coolpad 8736
Jinga SmartPRO
Motorola XT1008
Palm PVG100
LGE LM-X625N
Lenovo A808t
Logicom S732
Coolpad 8722
MLS Innovation iQW608
Motorola XT1002
Motorola XT1003
KT Tech EV-S100
RCA RCT6603W47M7
TCL T780H
Coolpad 8729
Toshiba l3453
Nixon The Mission
Nextbook NX16A8116KP
Motorola XT1019
LGE LG Watch Urbane
Lexibook MFC511FR
Hyundai HT0701L16
Obi SJ1-5
Echo Mobiles HORIZON
Vonino Magnet_G50_lite
Globe Phoenix CS790Pro
Crosscall ODYSSEY
TCT Telenor Smart 2
TCL T782P
Mobiwire Lonan
haierATVhongik
Philips S310X
Motorola XT1028
Lexibook MFC511EN
Walton Primo HM4+
AllView A5_Ready
Siragon SP-7050
FarEasTone Smart601
Brandt B-ONE
Motorola XT1021
Motorola XT1022
Motorola XT1023
Motorola XT1025
Micromax E4816
Micromax E4817
TCL T782H
Micromax E4815
Samsung SM-T387R4
Raylandz PHOENIX N1
QMobile X75
